recipe_id,flavour_class,temperature,mode,sweetness,hardness,direction_status,delivered_pod,delivered_npac,zero_gram,total_g,runtime_ms
R04,chocolate,-13,optimal,2,0,NEAREST,27.21,53.57,0,1000,10
R04,chocolate,-13,optimal,2,1,NEAREST,26.55,51.66,0,1000,11
R04,chocolate,-13,optimal,2,2,NEAREST,25.99,50.08,0,1000,13
R05,strawberry,-13,optimal,-2,-2,NEAREST,24.51,50.04,0,1000,30503
R05,strawberry,-13,optimal,-2,-1,NEAREST,24.51,50.04,0,1000,29362
R05,strawberry,-13,optimal,-2,0,NEAREST,24.51,50.04,0,1000,34359
R05,strawberry,-13,optimal,-2,1,ACHIEVED,15.40,51.82,0,1000,87
R05,strawberry,-13,optimal,-2,2,ACHIEVED,15.40,50.65,0,1000,75
R05,strawberry,-13,optimal,-1,-2,ACHIEVED,17.79,62.04,0,1000,6
R05,strawberry,-13,optimal,-1,-1,ACHIEVED,17.80,60.10,0,1000,9
R05,strawberry,-13,optimal,-1,0,ACHIEVED,17.53,53.55,0,1000,15
R05,strawberry,-13,optimal,-1,1,ACHIEVED,17.71,51.83,0,1000,38
R05,strawberry,-13,optimal,-1,2,ACHIEVED,17.77,50.06,0,1000,34
R05,strawberry,-13,optimal,0,-2,ACHIEVED,19.72,62.08,0,1000,3
R05,strawberry,-13,optimal,0,-1,ACHIEVED,19.57,60.01,0,1000,12
R05,strawberry,-13,optimal,0,0,ACHIEVED,19.91,53.56,0,1000,54
R05,strawberry,-13,optimal,0,1,ACHIEVED,20.10,51.83,0,1000,27
R05,strawberry,-13,optimal,0,2,ACHIEVED,19.87,50.08,0,1000,24
R05,strawberry,-13,optimal,1,-2,ACHIEVED,22.10,62.08,0,1000,4
R05,strawberry,-13,optimal,1,-1,ACHIEVED,21.96,60.02,0,1000,22
R05,strawberry,-13,optimal,1,0,ACHIEVED,22.17,53.51,0,1000,97
R05,strawberry,-13,optimal,1,1,ACHIEVED,22.35,51.79,0,1000,4
R05,strawberry,-13,optimal,1,2,ACHIEVED,22.25,50.08,0,1000,5
R05,strawberry,-13,optimal,2,-2,ACHIEVED,24.36,62.04,0,1000,11
R05,strawberry,-13,optimal,2,-1,ACHIEVED,24.34,60.02,0,1000,26
R05,strawberry,-13,optimal,2,0,ACHIEVED,24.55,53.52,0,1000,41
R05,strawberry,-13,optimal,2,1,ACHIEVED,24.58,51.85,0,1000,49
R05,strawberry,-13,optimal,2,2,ACHIEVED,24.51,50.04,0,1000,50
R06,soy vanilla,-13,optimal,-2,-2,NEAREST,35.07,61.91,0,1000,18
R06,soy vanilla,-13,optimal,-2,-1,NEAREST,34.07,60.16,0,1000,15
R06,soy vanilla,-13,optimal,-2,0,NEAREST,20.87,31.80,0,1000,26
R06,soy vanilla,-13,optimal,-2,1,NEAREST,29.64,51.87,0,1000,16
R06,soy vanilla,-13,optimal,-2,2,NEAREST,28.87,50.03,0,1000,19
R06,soy vanilla,-13,optimal,-1,-2,NEAREST,35.07,61.91,0,1000,47
R06,soy vanilla,-13,optimal,-1,-1,NEAREST,34.07,60.16,0,1000,29
R06,soy vanilla,-13,optimal,-1,0,NEAREST,20.87,31.80,0,1000,77
R06,soy vanilla,-13,optimal,-1,1,NEAREST,29.64,51.87,0,1000,39
R06,soy vanilla,-13,optimal,-1,2,NEAREST,28.87,50.03,0,1000,69
R06,soy vanilla,-13,optimal,0,-2,NEAREST,35.07,61.91,0,1000,53
R06,soy vanilla,-13,optimal,0,-1,NEAREST,34.07,60.16,0,1000,28
R06,soy vanilla,-13,optimal,0,0,NEAREST,20.17,30.72,0,1000,53
R06,soy vanilla,-13,optimal,0,1,NEAREST,29.64,51.87,0,1000,27
R06,soy vanilla,-13,optimal,0,2,NEAREST,28.87,50.03,0,1000,36
R06,soy vanilla,-13,optimal,1,-2,NEAREST,35.07,61.91,0,1000,52
R06,soy vanilla,-13,optimal,1,-1,NEAREST,34.07,60.16,0,1000,37
R06,soy vanilla,-13,optimal,1,0,NEAREST,22.55,34.65,0,1000,37
R06,soy vanilla,-13,optimal,1,1,NEAREST,29.64,51.87,0,1000,35
R06,soy vanilla,-13,optimal,1,2,NEAREST,28.87,50.03,0,1000,33
R06,soy vanilla,-13,optimal,2,-2,NEAREST,24.97,39.11,0,1000,66
R06,soy vanilla,-13,optimal,2,-1,NEAREST,24.97,39.11,0,1000,182
R06,soy vanilla,-13,optimal,2,0,NEAREST,24.97,39.11,0,1000,64
R06,soy vanilla,-13,optimal,2,1,NEAREST,24.97,39.11,0,1000,101
R06,soy vanilla,-13,optimal,2,2,NEAREST,28.05,50.01,0,1000,46
R07,raspberry / berry,-13,optimal,-2,-2,NEAREST,24.95,50.14,0,1000,22788
R07,raspberry / berry,-13,optimal,-2,-1,NEAREST,24.95,50.14,0,1000,26843
R07,raspberry / berry,-13,optimal,-2,0,ACHIEVED,15.33,53.52,0,1000,20
R07,raspberry / berry,-13,optimal,-2,1,ACHIEVED,15.33,51.76,0,1000,43
R07,raspberry / berry,-13,optimal,-2,2,ACHIEVED,15.16,50.01,0,1000,40
R07,raspberry / berry,-13,optimal,-1,-2,ACHIEVED,17.78,62.04,0,1000,47
R07,raspberry / berry,-13,optimal,-1,-1,ACHIEVED,17.77,60.11,0,1000,49
R07,raspberry / berry,-13,optimal,-1,0,ACHIEVED,17.43,53.55,0,1000,14
R07,raspberry / berry,-13,optimal,-1,1,ACHIEVED,17.33,51.85,0,1000,32
R07,raspberry / berry,-13,optimal,-1,2,ACHIEVED,17.26,50.04,0,1000,31
R07,raspberry / berry,-13,optimal,0,-2,ACHIEVED,19.78,62.01,0,1000,29
R07,raspberry / berry,-13,optimal,0,-1,ACHIEVED,19.48,60.00,0,1000,20
R07,raspberry / berry,-13,optimal,0,0,ACHIEVED,19.69,53.52,0,1000,13
R07,raspberry / berry,-13,optimal,0,1,ACHIEVED,19.59,51.81,0,1000,34
R07,raspberry / berry,-13,optimal,0,2,ACHIEVED,19.51,50.01,0,1000,25
R07,raspberry / berry,-13,optimal,1,-2,ACHIEVED,22.01,62.08,0,1000,15
R07,raspberry / berry,-13,optimal,1,-1,ACHIEVED,21.86,60.02,0,1000,44
R07,raspberry / berry,-13,optimal,1,0,ACHIEVED,21.91,53.59,0,1000,6
R07,raspberry / berry,-13,optimal,1,1,ACHIEVED,21.84,51.78,0,1000,5
R07,raspberry / berry,-13,optimal,1,2,ACHIEVED,22.57,50.13,0,1000,4
R07,raspberry / berry,-13,optimal,2,-2,ACHIEVED,23.13,62.06,0,1000,22
R07,raspberry / berry,-13,optimal,2,-1,ACHIEVED,23.96,60.04,0,1000,4
R07,raspberry / berry,-13,optimal,2,0,ACHIEVED,24.87,53.56,0,1000,3
R07,raspberry / berry,-13,optimal,2,1,ACHIEVED,24.06,51.85,0,1000,47
R07,raspberry / berry,-13,optimal,2,2,ACHIEVED,24.95,50.14,0,1000,13
R08,banana,-13,optimal,-2,-2,NEAREST,24.75,50.06,0,1000,65916
R08,banana,-13,optimal,-2,-1,NEAREST,24.75,50.06,0,1000,51673
R08,banana,-13,optimal,-2,0,NEAREST,24.75,50.06,0,1000,55783
R08,banana,-13,optimal,-2,1,NEAREST,24.75,50.06,0,1000,30205
R08,banana,-13,optimal,-2,2,ACHIEVED,15.40,50.06,0,1000,916
R08,banana,-13,optimal,-1,-2,ACHIEVED,17.80,62.05,0,1000,1206
R08,banana,-13,optimal,-1,-1,ACHIEVED,17.80,60.13,0,1000,647
R08,banana,-13,optimal,-1,0,ACHIEVED,17.80,53.51,0,1000,429
R08,banana,-13,optimal,-1,1,ACHIEVED,17.80,51.75,0,1000,1088
R08,banana,-13,optimal,-1,2,ACHIEVED,17.78,50.03,0,1000,304
R08,banana,-13,optimal,0,-2,ACHIEVED,20.20,62.02,0,1000,250
R08,banana,-13,optimal,0,-1,ACHIEVED,20.20,60.03,0,1000,1007
R08,banana,-13,optimal,0,0,ACHIEVED,20.19,53.51,0,1000,15
R08,banana,-13,optimal,0,1,ACHIEVED,20.20,51.76,0,1000,722
R08,banana,-13,optimal,0,2,ACHIEVED,20.20,50.04,0,1000,1208
R08,banana,-13,optimal,1,-2,ACHIEVED,22.60,62.01,0,1000,344
R08,banana,-13,optimal,1,-1,ACHIEVED,22.60,60.01,0,1000,103
R08,banana,-13,optimal,1,0,ACHIEVED,22.59,53.53,0,1000,24
R08,banana,-13,optimal,1,1,ACHIEVED,22.59,51.88,0,1000,84
R08,banana,-13,optimal,1,2,ACHIEVED,22.56,50.01,0,1000,44
R08,banana,-13,optimal,2,-2,ACHIEVED,24.99,62.17,0,1000,8
R08,banana,-13,optimal,2,-1,ACHIEVED,24.98,60.04,0,1000,69
R08,banana,-13,optimal,2,0,ACHIEVED,24.87,53.61,0,1000,75
R08,banana,-13,optimal,2,1,ACHIEVED,24.68,51.79,0,1000,102
R08,banana,-13,optimal,2,2,ACHIEVED,24.75,50.06,0,1000,14
R09,mango / tropical,-13,optimal,-2,-2,NEAREST,24.35,50.13,0,1000,32957
R09,mango / tropical,-13,optimal,-2,-1,NEAREST,24.35,50.13,0,1000,31924
R09,mango / tropical,-13,optimal,-2,0,NEAREST,24.35,50.13,0,1000,31288
R09,mango / tropical,-13,optimal,-2,1,ACHIEVED,15.40,51.75,0,1000,53
R09,mango / tropical,-13,optimal,-2,2,ACHIEVED,15.40,50.06,0,1000,38
R09,mango / tropical,-13,optimal,-1,-2,ACHIEVED,17.80,62.01,0,1000,12
R09,mango / tropical,-13,optimal,-1,-1,ACHIEVED,17.80,60.02,0,1000,3
R09,mango / tropical,-13,optimal,-1,0,ACHIEVED,17.80,53.54,0,1000,16
R09,mango / tropical,-13,optimal,-1,1,ACHIEVED,17.79,51.79,0,1000,34
R09,mango / tropical,-13,optimal,-1,2,ACHIEVED,17.79,50.07,0,1000,34
R09,mango / tropical,-13,optimal,0,-2,ACHIEVED,20.20,62.02,0,1000,5
R09,mango / tropical,-13,optimal,0,-1,ACHIEVED,20.19,60.03,0,1000,7
R09,mango / tropical,-13,optimal,0,0,ACHIEVED,20.12,53.52,0,1000,11
R09,mango / tropical,-13,optimal,0,1,ACHIEVED,20.14,51.77,0,1000,18
R09,mango / tropical,-13,optimal,0,2,ACHIEVED,20.19,50.04,0,1000,38
R09,mango / tropical,-13,optimal,1,-2,ACHIEVED,22.60,62.05,0,1000,23
R09,mango / tropical,-13,optimal,1,-1,ACHIEVED,22.53,60.02,0,1000,4
R09,mango / tropical,-13,optimal,1,0,ACHIEVED,21.80,53.60,0,1000,10
R09,mango / tropical,-13,optimal,1,1,ACHIEVED,22.59,51.84,0,1000,5
R09,mango / tropical,-13,optimal,1,2,ACHIEVED,22.37,50.11,0,1000,9
R09,mango / tropical,-13,optimal,2,-2,ACHIEVED,23.78,62.07,0,1000,14
R09,mango / tropical,-13,optimal,2,-1,ACHIEVED,23.38,60.02,0,1000,13
R09,mango / tropical,-13,optimal,2,0,ACHIEVED,23.79,53.63,0,1000,6
R09,mango / tropical,-13,optimal,2,1,ACHIEVED,23.47,51.75,0,1000,31
R09,mango / tropical,-13,optimal,2,2,ACHIEVED,24.35,50.13,0,1000,34
R10,lemon / citrus,-13,optimal,-2,-2,NEAREST,16.31,62.13,0,1000,88
R10,lemon / citrus,-13,optimal,-2,-1,NEAREST,15.77,59.88,0,1000,92
R10,lemon / citrus,-13,optimal,-2,0,ACHIEVED,15.20,54.67,0,1000,10
R10,lemon / citrus,-13,optimal,-2,1,ACHIEVED,15.31,53.10,0,1000,31
R10,lemon / citrus,-13,optimal,-2,2,ACHIEVED,15.35,50.18,0,1000,21
R10,lemon / citrus,-13,optimal,-1,-2,NEAREST,17.83,62.21,0,1000,25
R10,lemon / citrus,-13,optimal,-1,-1,NEAREST,17.82,60.13,0,1000,24
R10,lemon / citrus,-13,optimal,-1,0,ACHIEVED,17.25,59.34,0,1000,9
R10,lemon / citrus,-13,optimal,-1,1,ACHIEVED,17.79,51.77,0,1000,6
R10,lemon / citrus,-13,optimal,-1,2,ACHIEVED,17.75,50.00,0,1000,2
R10,lemon / citrus,-13,optimal,0,-2,ACHIEVED,20.18,63.03,0,1000,15
R10,lemon / citrus,-13,optimal,0,-1,ACHIEVED,20.20,60.20,0,1000,5
R10,lemon / citrus,-13,optimal,0,0,ACHIEVED,19.63,54.12,0,1000,1
R10,lemon / citrus,-13,optimal,0,1,ACHIEVED,20.13,52.10,0,1000,1
R10,lemon / citrus,-13,optimal,0,2,ACHIEVED,19.98,51.59,0,1000,2
R10,lemon / citrus,-13,optimal,1,-2,ACHIEVED,21.91,62.69,0,1000,1
R10,lemon / citrus,-13,optimal,1,-1,ACHIEVED,21.57,61.15,0,1000,0
R10,lemon / citrus,-13,optimal,1,0,ACHIEVED,21.06,59.08,0,1000,1
R10,lemon / citrus,-13,optimal,1,1,ACHIEVED,21.40,52.43,0,1000,0
R10,lemon / citrus,-13,optimal,1,2,ACHIEVED,21.24,51.71,0,1000,2
R10,lemon / citrus,-13,optimal,2,-2,ACHIEVED,24.85,63.08,0,1000,1
R10,lemon / citrus,-13,optimal,2,-1,ACHIEVED,24.91,61.29,0,1000,1
R10,lemon / citrus,-13,optimal,2,0,ACHIEVED,23.70,56.85,0,1000,0
R10,lemon / citrus,-13,optimal,2,1,ACHIEVED,22.69,53.19,0,1000,1
R10,lemon / citrus,-13,optimal,2,2,NEAREST,22.63,51.82,0,1000,14
R11,coffee,-13,optimal,-2,-2,ACHIEVED,15.39,62.09,0,1000,42
R11,coffee,-13,optimal,-2,-1,ACHIEVED,15.35,61.89,0,1000,42
R11,coffee,-13,optimal,-2,0,ACHIEVED,15.39,54.22,0,1000,2
R11,coffee,-13,optimal,-2,1,ACHIEVED,15.39,51.83,0,1000,20
R11,coffee,-13,optimal,-2,2,ACHIEVED,15.38,50.05,0,1000,21
R11,coffee,-13,optimal,-1,-2,NEAREST,17.82,62.22,0,1000,25
R11,coffee,-13,optimal,-1,-1,ACHIEVED,17.63,60.04,0,1000,20
R11,coffee,-13,optimal,-1,0,ACHIEVED,17.68,55.36,0,1000,1
R11,coffee,-13,optimal,-1,1,ACHIEVED,17.32,53.11,0,1000,2
R11,coffee,-13,optimal,-1,2,ACHIEVED,17.79,50.02,0,1000,2
R11,coffee,-13,optimal,0,-2,ACHIEVED,20.15,63.78,0,1000,14
R11,coffee,-13,optimal,0,-1,ACHIEVED,20.20,60.08,0,1000,12
R11,coffee,-13,optimal,0,0,ACHIEVED,20.19,53.71,0,1000,1
R11,coffee,-13,optimal,0,1,ACHIEVED,20.03,53.05,0,1000,1
R11,coffee,-13,optimal,0,2,ACHIEVED,19.35,50.21,0,1000,1
R11,coffee,-13,optimal,1,-2,ACHIEVED,22.36,62.64,0,1000,1
R11,coffee,-13,optimal,1,-1,ACHIEVED,22.02,61.27,0,1000,1
R11,coffee,-13,optimal,1,0,ACHIEVED,21.24,57.86,0,1000,0
R11,coffee,-13,optimal,1,1,ACHIEVED,20.57,53.41,0,1000,1
R11,coffee,-13,optimal,1,2,NEAREST,20.20,51.69,0,1000,3
R11,coffee,-13,optimal,2,-2,ACHIEVED,23.75,63.03,0,1000,1
R11,coffee,-13,optimal,2,-1,ACHIEVED,23.49,61.86,0,1000,1
R11,coffee,-13,optimal,2,0,ACHIEVED,22.96,59.77,0,1000,1
R11,coffee,-13,optimal,2,1,ACHIEVED,22.96,53.44,0,1000,1
R11,coffee,-13,optimal,2,2,ACHIEVED,22.67,51.21,0,1000,1
R12,caramel,-13,optimal,-2,-2,NEAREST,26.93,62.03,0,1000,19
R12,caramel,-13,optimal,-2,-1,NEAREST,26.17,60.11,0,1000,11
R12,caramel,-13,optimal,-2,0,NEAREST,20.15,53.85,0,1000,30
R12,caramel,-13,optimal,-2,1,NEAREST,17.09,52.23,0,1000,56
R12,caramel,-13,optimal,-2,2,NEAREST,17.75,50.19,0,1000,30
R12,caramel,-13,optimal,-1,-2,NEAREST,26.93,62.03,0,1000,9
R12,caramel,-13,optimal,-1,-1,NEAREST,26.17,60.11,0,1000,9
R12,caramel,-13,optimal,-1,0,NEAREST,20.15,53.85,0,1000,30
R12,caramel,-13,optimal,-1,1,ACHIEVED,17.09,52.23,0,1000,21
R12,caramel,-13,optimal,-1,2,ACHIEVED,17.75,50.19,0,1000,9
R12,caramel,-13,optimal,0,-2,NEAREST,26.83,62.16,0,1000,9
R12,caramel,-13,optimal,0,-1,NEAREST,26.02,60.08,0,1000,10
R12,caramel,-13,optimal,0,0,ACHIEVED,20.15,53.85,0,1000,11
R12,caramel,-13,optimal,0,1,ACHIEVED,20.09,52.21,0,1000,8
R12,caramel,-13,optimal,0,2,ACHIEVED,20.20,50.11,0,1000,10
R12,caramel,-13,optimal,1,-2,NEAREST,26.83,62.16,0,1000,10
R12,caramel,-13,optimal,1,-1,NEAREST,26.02,60.08,0,1000,14
R12,caramel,-13,optimal,1,0,ACHIEVED,22.55,53.67,0,1000,8
R12,caramel,-13,optimal,1,1,ACHIEVED,22.54,51.87,0,1000,9
R12,caramel,-13,optimal,1,2,NEAREST,22.62,50.08,0,1000,5
R12,caramel,-13,optimal,2,-2,NEAREST,26.83,62.16,0,1000,13
R12,caramel,-13,optimal,2,-1,NEAREST,26.02,60.08,0,1000,10
R12,caramel,-13,optimal,2,0,ACHIEVED,24.86,53.66,0,1000,1
R12,caramel,-13,optimal,2,1,ACHIEVED,24.97,52.30,0,1000,1
R12,caramel,-13,optimal,2,2,ACHIEVED,24.63,51.19,0,1000,1
R13,salted caramel,-13,optimal,-2,-2,NEAREST,25.84,62.08,0,1000,12
R13,salted caramel,-13,optimal,-2,-1,NEAREST,25.34,60.08,0,1000,17
R13,salted caramel,-13,optimal,-2,0,NEAREST,17.72,53.60,0,1000,48
R13,salted caramel,-13,optimal,-2,1,NEAREST,17.69,51.85,0,1000,43
R13,salted caramel,-13,optimal,-2,2,NEAREST,17.80,50.19,0,1000,36
R13,salted caramel,-13,optimal,-1,-2,NEAREST,25.84,62.08,0,1000,13
R13,salted caramel,-13,optimal,-1,-1,NEAREST,25.34,60.08,0,1000,14
R13,salted caramel,-13,optimal,-1,0,ACHIEVED,17.72,53.60,0,1000,18
R13,salted caramel,-13,optimal,-1,1,ACHIEVED,17.69,51.85,0,1000,13
R13,salted caramel,-13,optimal,-1,2,ACHIEVED,17.80,50.19,0,1000,10
R13,salted caramel,-13,optimal,0,-2,NEAREST,25.84,62.08,0,1000,12
R13,salted caramel,-13,optimal,0,-1,NEAREST,25.34,60.08,0,1000,19
R13,salted caramel,-13,optimal,0,0,ACHIEVED,20.19,53.51,0,1000,4
R13,salted caramel,-13,optimal,0,1,NEAREST,20.24,51.78,0,1000,14
R13,salted caramel,-13,optimal,0,2,ACHIEVED,20.18,50.34,0,1000,14
R13,salted caramel,-13,optimal,1,-2,NEAREST,25.84,62.08,0,1000,26
R13,salted caramel,-13,optimal,1,-1,NEAREST,24.97,60.02,0,1000,14
R13,salted caramel,-13,optimal,1,0,ACHIEVED,22.57,53.54,0,1000,7
R13,salted caramel,-13,optimal,1,1,ACHIEVED,22.58,51.79,0,1000,12
R13,salted caramel,-13,optimal,1,2,ACHIEVED,22.59,50.10,0,1000,2
R13,salted caramel,-13,optimal,2,-2,NEAREST,25.74,62.02,0,1000,18
R13,salted caramel,-13,optimal,2,-1,ACHIEVED,24.97,60.02,0,1000,2
R13,salted caramel,-13,optimal,2,0,ACHIEVED,24.49,53.78,0,1000,1
R13,salted caramel,-13,optimal,2,1,ACHIEVED,24.92,52.08,0,1000,1
R13,salted caramel,-13,optimal,2,2,ACHIEVED,24.63,51.03,0,1000,1
R14,pistachio,-13,optimal,-2,-2,NEAREST,22.41,50.01,0,1000,4883
R14,pistachio,-13,optimal,-2,-1,NEAREST,22.41,50.01,0,1000,4844
R14,pistachio,-13,optimal,-2,0,ACHIEVED,15.18,53.58,0,1000,15
R14,pistachio,-13,optimal,-2,1,ACHIEVED,15.14,51.81,0,1000,17
R14,pistachio,-13,optimal,-2,2,ACHIEVED,15.11,50.06,0,1000,21
R14,pistachio,-13,optimal,-1,-2,ACHIEVED,17.73,63.95,0,1000,37
R14,pistachio,-13,optimal,-1,-1,ACHIEVED,17.68,60.04,0,1000,15
R14,pistachio,-13,optimal,-1,0,ACHIEVED,17.65,53.56,0,1000,8
R14,pistachio,-13,optimal,-1,1,ACHIEVED,17.58,51.84,0,1000,5
R14,pistachio,-13,optimal,-1,2,ACHIEVED,17.37,50.76,0,1000,7
R14,pistachio,-13,optimal,0,-2,ACHIEVED,19.93,63.90,0,1000,14
R14,pistachio,-13,optimal,0,-1,ACHIEVED,20.17,61.51,0,1000,13
R14,pistachio,-13,optimal,0,0,ACHIEVED,20.08,59.82,0,1000,3
R14,pistachio,-13,optimal,0,1,ACHIEVED,19.74,52.35,0,1000,4
R14,pistachio,-13,optimal,0,2,ACHIEVED,20.10,51.53,0,1000,4
R14,pistachio,-13,optimal,1,-2,ACHIEVED,20.53,62.09,0,1000,5
R14,pistachio,-13,optimal,1,-1,ACHIEVED,20.30,60.25,0,1000,6
R14,pistachio,-13,optimal,1,0,ACHIEVED,21.91,53.51,0,1000,8
R14,pistachio,-13,optimal,1,1,ACHIEVED,22.16,51.76,0,1000,12
R14,pistachio,-13,optimal,1,2,ACHIEVED,22.41,50.01,0,1000,21
R14,pistachio,-13,optimal,2,-2,ACHIEVED,22.62,62.11,0,1000,13
R14,pistachio,-13,optimal,2,-1,ACHIEVED,22.66,60.14,0,1000,8
R14,pistachio,-13,optimal,2,0,ACHIEVED,22.67,53.64,0,1000,2
R14,pistachio,-13,optimal,2,1,ACHIEVED,22.67,51.79,0,1000,14
R14,pistachio,-13,optimal,2,2,ACHIEVED,22.65,50.07,0,1000,12
R15,hazelnut,-13,optimal,-2,-2,ACHIEVED,15.39,62.93,0,1000,50
R15,hazelnut,-13,optimal,-2,-1,ACHIEVED,15.35,62.00,0,1000,50
R15,hazelnut,-13,optimal,-2,0,ACHIEVED,15.34,59.95,0,1000,5
R15,hazelnut,-13,optimal,-2,1,ACHIEVED,15.40,53.44,0,1000,29
R15,hazelnut,-13,optimal,-2,2,ACHIEVED,15.21,51.66,0,1000,22
R15,hazelnut,-13,optimal,-1,-2,ACHIEVED,17.79,62.05,0,1000,32
R15,hazelnut,-13,optimal,-1,-1,ACHIEVED,17.50,60.05,0,1000,5
R15,hazelnut,-13,optimal,-1,0,ACHIEVED,17.77,53.52,0,1000,7
R15,hazelnut,-13,optimal,-1,1,ACHIEVED,17.80,51.82,0,1000,14
R15,hazelnut,-13,optimal,-1,2,ACHIEVED,17.72,51.22,0,1000,10
R15,hazelnut,-13,optimal,0,-2,ACHIEVED,20.11,62.00,0,1000,24
R15,hazelnut,-13,optimal,0,-1,ACHIEVED,20.02,60.04,0,1000,14
R15,hazelnut,-13,optimal,0,0,ACHIEVED,20.01,53.56,0,1000,16
R15,hazelnut,-13,optimal,0,1,ACHIEVED,20.18,51.75,0,1000,11
R15,hazelnut,-13,optimal,0,2,ACHIEVED,20.20,50.20,0,1000,6
R15,hazelnut,-13,optimal,1,-2,ACHIEVED,22.50,62.11,0,1000,20
R15,hazelnut,-13,optimal,1,-1,ACHIEVED,22.57,60.03,0,1000,10
R15,hazelnut,-13,optimal,1,0,ACHIEVED,22.57,53.54,0,1000,23
R15,hazelnut,-13,optimal,1,1,ACHIEVED,22.58,51.83,0,1000,15
R15,hazelnut,-13,optimal,1,2,ACHIEVED,22.56,50.11,0,1000,17
R15,hazelnut,-13,optimal,2,-2,ACHIEVED,24.91,62.03,0,1000,13
R15,hazelnut,-13,optimal,2,-1,ACHIEVED,24.81,60.07,0,1000,20
R15,hazelnut,-13,optimal,2,0,ACHIEVED,24.97,53.61,0,1000,9
R15,hazelnut,-13,optimal,2,1,ACHIEVED,24.98,51.78,0,1000,26
R15,hazelnut,-13,optimal,2,2,ACHIEVED,24.82,50.07,0,1000,28
R16,peanut,-13,optimal,-2,-2,ACHIEVED,15.22,62.08,0,1000,49
R16,peanut,-13,optimal,-2,-1,ACHIEVED,15.40,60.04,0,1000,90
R16,peanut,-13,optimal,-2,0,ACHIEVED,15.25,53.53,0,1000,16
R16,peanut,-13,optimal,-2,1,ACHIEVED,13.75,51.90,0,1000,27
R16,peanut,-13,optimal,-2,2,ACHIEVED,15.14,50.10,0,1000,38
R16,peanut,-13,optimal,-1,-2,ACHIEVED,17.60,62.02,0,1000,26
R16,peanut,-13,optimal,-1,-1,ACHIEVED,17.63,60.06,0,1000,16
R16,peanut,-13,optimal,-1,0,ACHIEVED,16.13,53.66,0,1000,15
R16,peanut,-13,optimal,-1,1,ACHIEVED,17.39,51.80,0,1000,30
R16,peanut,-13,optimal,-1,2,ACHIEVED,17.64,50.05,0,1000,8
R16,peanut,-13,optimal,0,-2,ACHIEVED,19.89,62.06,0,1000,18
R16,peanut,-13,optimal,0,-1,ACHIEVED,20.11,60.00,0,1000,27
R16,peanut,-13,optimal,0,0,ACHIEVED,20.05,53.55,0,1000,12
R16,peanut,-13,optimal,0,1,ACHIEVED,19.96,51.83,0,1000,11
R16,peanut,-13,optimal,0,2,ACHIEVED,19.94,50.12,0,1000,14
R16,peanut,-13,optimal,1,-2,ACHIEVED,20.21,62.05,0,1000,6
R16,peanut,-13,optimal,1,-1,ACHIEVED,20.20,60.07,0,1000,6
R16,peanut,-13,optimal,1,0,ACHIEVED,21.07,53.52,0,1000,8
R16,peanut,-13,optimal,1,1,ACHIEVED,21.32,51.77,0,1000,14
R16,peanut,-13,optimal,1,2,ACHIEVED,21.69,50.06,0,1000,15
R16,peanut,-13,optimal,2,-2,ACHIEVED,22.68,62.03,0,1000,7
R16,peanut,-13,optimal,2,-1,ACHIEVED,22.64,60.02,0,1000,10
R16,peanut,-13,optimal,2,0,ACHIEVED,22.60,53.62,0,1000,28
R16,peanut,-13,optimal,2,1,ACHIEVED,22.65,51.81,0,1000,28
R16,peanut,-13,optimal,2,2,ACHIEVED,22.62,50.08,0,1000,23
R17,almond,-13,optimal,-2,-2,ACHIEVED,15.15,62.05,0,1000,35
R17,almond,-13,optimal,-2,-1,ACHIEVED,15.34,60.00,0,1000,23
R17,almond,-13,optimal,-2,0,ACHIEVED,15.32,53.55,0,1000,32
R17,almond,-13,optimal,-2,1,ACHIEVED,15.30,51.84,0,1000,144
R17,almond,-13,optimal,-2,2,ACHIEVED,15.21,50.05,0,1000,18
R17,almond,-13,optimal,-1,-2,ACHIEVED,17.67,62.04,0,1000,61
R17,almond,-13,optimal,-1,-1,ACHIEVED,17.03,60.27,0,1000,21
R17,almond,-13,optimal,-1,0,ACHIEVED,17.50,53.51,0,1000,8
R17,almond,-13,optimal,-1,1,ACHIEVED,17.73,51.78,0,1000,7
R17,almond,-13,optimal,-1,2,ACHIEVED,17.71,50.07,0,1000,12
R17,almond,-13,optimal,0,-2,ACHIEVED,19.43,62.02,0,1000,98
R17,almond,-13,optimal,0,-1,ACHIEVED,19.74,60.03,0,1000,29
R17,almond,-13,optimal,0,0,ACHIEVED,20.12,53.58,0,1000,82
R17,almond,-13,optimal,0,1,ACHIEVED,19.76,51.83,0,1000,8
R17,almond,-13,optimal,0,2,ACHIEVED,20.14,50.01,0,1000,22
R17,almond,-13,optimal,1,-2,ACHIEVED,20.25,62.23,0,1000,9
R17,almond,-13,optimal,1,-1,ACHIEVED,20.25,60.02,0,1000,53
R17,almond,-13,optimal,1,0,ACHIEVED,20.40,53.51,0,1000,11
R17,almond,-13,optimal,1,1,ACHIEVED,20.76,51.82,0,1000,7
R17,almond,-13,optimal,1,2,ACHIEVED,21.13,50.11,0,1000,16
R17,almond,-13,optimal,2,-2,ACHIEVED,22.61,62.00,0,1000,159
R17,almond,-13,optimal,2,-1,ACHIEVED,22.62,60.05,0,1000,52
