ingredient_id,display_name,category,subcategory,product_form,active,approved_for_base,approved_for_engines,technical_composition_complete,missing_technical_fields,pod_pac_inputs_complete,provenance_status,source_confidence,source_type,process_status,dosage_known,price_known,mapper_reference_product_id,product_version_id,current_binding_id,current_product_behavior_state,current_main_policy_status,current_binding_status,current_picker_status,searchable_before,searchable_after,selectable_before,selectable_after,base_addable_before,base_addable_after,pi_calculable_before,pi_calculable_after,current_block_reason,final_block_reason,correction_action
PI-ING-000045,BISCOTTI · Fabbri Bakery Inclusion · Dry · 0004250,bakery,bakery_component,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,6dfd807d-7148-f652-56f5-9e7426b25e12,5fe1d4f2-4bec-4838-875d-685a0efe30bf,63a23ba9-fc00-4662-8415-025db04d985d,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000046,CEREAL COOKIES A BUTTER · Bakery Inclusion · Dry,bakery,cereal_cookies,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,COLD_PROCESS_OK,FALSE,TRUE,4a2fd646-41b2-ce4c-60e5-be19070d5e64,eb0d170b-8c79-45da-9fec-d0bd7e75f844,e2d7d34b-f469-46a5-b19e-85b5bde0af5e,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PI_AT_0G:grams_required,"Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000047,CHALLAH BREAD · Bakery Inclusion · Dry,bakery,bakery_component,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,35f13ec5-cfbd-733c-93cb-703dcabef027,e6ab0298-bf1d-49d1-80d1-059422f637c0,362581dc-bb78-44cb-b6d0-0a6640b659d5,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000048,ALCOLICA · Comprital Base Mix · B091,base_mix,alcoholic_base_mix,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,69e4b779-6250-a412-48e0-f2b00d4d9277,268cbe80-cf95-4ddf-98da-9dda6c94a2b1,4389a939-e043-4c0e-ada5-771a3683281f,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000049,FRUTTA MILK · PreGel Base Mix · Milk-Free · ST-31108,base_mix,milk_free_powdered_ice_cream_base,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,0efb8806-e933-97f5-06e1-2dc96e92e131,2b80484d-8115-4810-b75f-807e93600ed3,c14b2534-15ca-4e61-8f21-4501afdcfe0b,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000050,MASCARPONE · Pernigotti Base Mix · 12093661A,base_mix,mascarpone_powdered_ice_cream_mix,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,aed67041-10bd-56e2-3cde-afd7fe558b7c,7f953d04-a962-4014-9b57-4dc10db5e5b5,3ff7815f-57d1-48f8-94e9-f772fc7a3fbd,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000051,RICOTTA · Pernigotti Base Mix · 12091060,base_mix,ricotta_powdered_ice_cream_mix,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,67f997f7-8f8d-cad5-a1cf-32a29c04ab1d,ca3b7f4d-3b02-44aa-8087-d520c4c64d74,8e6fae53-dd41-4c6f-b77a-d827d864d166,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000052,MILK 50 F · Giuso Base Mix,base_mix,powdered_ice_cream_base,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,bbfc456f-eae7-b906-10a6-6e7b1b57f674,6a6cfa54-5cfb-4391-ba32-8bbc0c0fc4ed,21a3dba1-e495-48ac-a251-d8924af81738,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000053,PANNA MILK 50 · PreGel Base Mix · ST-92208,base_mix,powdered_ice_cream_base,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,91f7bb82-fd9e-f3d5-1f7d-c703873d9b93,60af65c8-bc7d-4bfe-8374-cd90b8d75d25,337bac6a-d797-4b0d-8cb5-6a191d1f9606,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000054,RICOTTA PROFUMO SARDEGNA · Pernigotti Base Mix · 12091070,base_mix,ricotta_powdered_ice_cream_mix,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,4e93e2c1-354f-4022-72c0-84478d128145,288beabf-0062-4d34-9a0f-f47290d7865b,0c4e588a-72d8-43fe-9fe9-a29910c67143,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000055,RICOTTA PROFUMO SARDEGNA · Pernigotti Base Mix · 12108411,base_mix,ricotta_powdered_ice_cream_mix,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,a7c074b2-38b3-99ec-54d5-fef151bb46e7,8565e97d-0e23-4cad-b4dd-bb9405442129,25d8549e-df6e-4abf-8b5f-58b4c2085c2a,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000056,MASCARPONE 30 · Giuso Base Mix,base_mix,mascarpone_powdered_ice_cream_mix,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,abcfc305-2b1a-a53e-f047-fbde511a39ec,871a724c-2e32-4334-9ddd-ddf2a846d7c8,99144668-42be-4a9b-8e0c-01d003d352d6,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000057,MASCARPONE 30 107 · Giuso Base Mix · ART. 107,base_mix,mascarpone_powdered_ice_cream_mix,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,e18368ac-1ab0-3105-e1bd-a9bfbe48ca23,b1f37f0c-fa26-484c-bc2a-b8f4933a7786,0a929598-8775-4603-9b66-46679d1cf57d,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000058,CREAM JOYBASE PASSION 100 · Irca Base Mix · 01070815,base_mix,ice_cream_base_mix,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,5b74b932-bf02-808e-56af-e07072813aa5,83039a06-9f04-405e-aa08-81af8f30dcde,a00e317d-8b50-4c4a-8b5f-922b6d3557db,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000059,JOYBASE PASSION CREAM 50 · Irca Base Mix · 01070683,base_mix,ice_cream_base_mix,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,9f231533-ac83-c121-86f2-69254c74ec9c,862da036-b9bb-4389-bdee-47cedc595293,1ed998f5-32d1-47c2-9c37-9ccc80285801,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000060,JOYGELATO MASCARPONE 4 8 · Irca Base Mix · 01070823,base_mix,mascarpone_powdered_ice_cream_mix,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,f9616be3-090d-6043-095a-afa139473f94,e3ffad77-b38c-479e-a6e8-598b0ae55d71,19be5bfb-22de-4115-a12f-6a1d5b70812f,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000061,JOYGELATO YOGURT 6 · Irca Base Mix · 01070639,base_mix,yogurt_powdered_ice_cream_mix,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,a9942f7e-4268-d0f3-7cd4-c0c3f2eb5db2,625f3464-d811-4af5-99e3-53a89cbc7411,aca4cf54-ffac-44c6-952d-74368c9d93c8,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000062,JOYLIFE FRUTTANATURA 50 VEGAN · Irca Base Mix · 01070841,base_mix,ice_cream_base_mix,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Vegan verified / allergen label review required,98,IRCA official product page,UNKNOWN,TRUE,TRUE,66761380-0e41-db63-a513-6f5ddbfac81a,049eefb4-324e-4c74-8c65-977a354d6aec,6fbc3fef-72b5-4e19-99b6-a08afed36cfe,STANDARD_ONLY,NOT_APPLICABLE,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Vegan verified / allergen label review required,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000063,JOYLIFE FRUTTASTEVIA VEGAN 6 · Irca Base Mix · 01070837,base_mix,ice_cream_base_mix,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Vegan verified / cross-contamination noted,98,IRCA official product page/PDF,UNKNOWN,TRUE,TRUE,c36d4b35-3bf2-2ee4-c0f7-a1ad26cb028c,40631597-3955-4a2d-848a-81c60916d849,66de5624-4299-43da-a17e-90dca43ae9ed,STANDARD_ONLY,NOT_APPLICABLE,ready,SYSTEM — DOPASOWANY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Vegan verified / cross-contamination noted,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000064,EXTRA DARK CHOCOLATE 9 · Irca Base Mix · 01070596,base_mix,dark_chocolate_powder_mix,dark_chocolate,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,85e65a14-e52f-50ba-a359-a66657ae0264,88ee192c-5822-406a-81b6-47c28cf94d27,3d03e633-8243-4790-aba6-7a628714d014,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000065,KANGAROO CREAM 13 DLA · dlaLodziarza.pl Base Mix,base_mix,ice_cream_base_mix,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,9c4e38fc-4609-ff9e-670a-de119ec77163,b880ca7b-e541-4f58-a3ca-ebaf851cc239,6ccb00fd-5811-40c5-b248-38fca0122015,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000066,LATTELATTE YOGURT B · Babbi Base Mix · 1470179,base_mix,yogurt_powdered_ice_cream_mix,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,cf02d65f-e28d-3b34-846a-d0ec5096ae37,0285c86f-c42d-46fc-825c-5a257317e172,8b98fa47-746c-4ea6-900b-17c7fff130b5,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000067,MASCARPONE 30 · PreGel Base Mix · ST-04544,base_mix,mascarpone_powdered_ice_cream_mix,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,c33ffc0a-93de-e3aa-b66f-140f7e3c1f92,633bfee4-9942-4592-bd9f-d768247373cb,03ca03da-0bfe-4b2f-b424-637ac8be7281,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000068,MASCARPONE 40 · Fabbri Base Mix · 0004497,base_mix,mascarpone_powdered_ice_cream_mix,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,6587a857-804c-8a08-d8f8-2a083b1c8823,1fb3864a-50b1-4b0e-a92e-dfd2a50d55ec,20a242dd-9e36-4bc9-830f-a80d6a1556a2,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000069,MASCARPONE 50 MASTER SCHOOL · Leagel Base Mix · 141901,base_mix,mascarpone_powdered_ice_cream_mix,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,a21458b7-2864-0e82-11f5-b37f6546aa49,7b1d0f2c-f571-4c6d-a438-03526a1476dd,de94dd79-ac9d-4c72-872c-1142e26f2170,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000070,MASCARPONE COD 075 · Elenka Base Mix,base_mix,mascarpone_flavored_powder,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,b845aff3-d7d1-3f29-4e39-95dd9108e8d3,b96abd43-d1a1-4f40-9826-9ff471c8a7b6,95d3e4e3-8a6f-480a-a1f7-4f1434ad2684,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000071,MASCARPONE · Stella Base Mix · 8756,base_mix,mascarpone_powdered_ice_cream_mix,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,646fd4f2-a0d2-20ba-f87f-2edc308e42ea,d3df6b1f-cafb-430e-9ff4-71d28f965478,074bc268-e9e2-4c28-a762-ba02c6cb5c2e,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000072,MASCARPONE · Aromitalia Base Mix · 2279,base_mix,mascarpone_powdered_ice_cream_mix,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,95d9563c-0adc-8085-62e6-fd60ceddaeba,5de48fd1-7513-467f-8990-fccf2cf70990,b932321c-d70f-4998-80d1-ebd72081efd7,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000073,MILK 30 · Gourmego Base Mix · 40120 / 40130,base_mix,powdered_ice_cream_base,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,58f8be67-6970-924a-b443-fad502fe0b4a,05202954-0c71-46a0-9daf-f66966bfd41d,8100486c-430e-44b7-9d76-32f97d445122,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000074,PROTEINGEL · PreGel Base Mix · 08804,base_mix,ice_cream_base_mix,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,6a13408a-9250-e3a4-c138-e4a1dee815a9,315639eb-52ab-4228-ab6d-7aa055f5716f,8819683a-9608-497a-a66f-94f8152446c8,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000075,PROTEINMIX · Giuso Base Mix,base_mix,ice_cream_base_mix,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,07bf01d0-1134-1782-baf4-47505bba8176,6234b527-64f0-464d-a6ee-7b6f2669999a,fdda103f-a4b7-49ca-9749-e56b038d024f,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000076,RICOTTA 30 · PreGel Base Mix · ST-88524,base_mix,ricotta_powdered_ice_cream_mix,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,7e06e9d3-fa10-5ee1-9ddd-3f5d5f59f784,bf7383d1-6841-4536-89bb-8637ab8efd77,a8d6ae01-01f6-4d3b-9f17-46c8dd34d11c,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000077,RICOTTA · Aromitalia Base Mix · 2713,base_mix,ricotta_powdered_ice_cream_concentrate,concentrate,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,97747ba4-4e6d-bc8a-741f-79562ade0525,74909b73-68ca-4a11-882a-bf42f88df140,e1d0bf76-8558-4f0e-ab7c-8216cda4f301,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000078,SALTED BUTTER CARAMEL · Master Martini Base Mix · AI70AG,base_mix,salted_butter_caramel_powdered_ice_cream_mix,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,COLD_PROCESS_OK,TRUE,TRUE,4b65ac6d-c900-ee0d-7c75-e457fa08a3d6,43aa8667-6ad9-4335-b4ca-4703c575977c,993c845c-2546-4c2e-b081-cb67a848d025,MAIN_ALLOWED,BLOCKED_SCIENCE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,NONE,NO_ACTION_REQUIRED
PI-ING-000079,SALTED CARAMEL · PreGel Base Mix · ST-39381,base_mix,ice_cream_base_mix,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,COLD_PROCESS_OK,TRUE,TRUE,319ad178-f9fd-e7f5-a229-1f2cdd232285,7a1cf3b1-5adb-45a6-8e3f-a3ba6068b1b8,78afbb8b-85a7-4c98-9cd2-3173b3d4e403,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,NONE,NO_ACTION_REQUIRED
PI-ING-000080,SET CORE LIBERA 100 · Galatea Base Mix · 70004,base_mix,ice_cream_base_mix,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,79203b42-4b19-d020-cd6d-5858c3adaf9b,904ff459-1ea6-4075-b70b-1d5043087cbd,6761301e-55d4-45e0-b978-62eca3196f92,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000081,SOSOFT YOGURT · Giuso Base Mix · 00061160,base_mix,yogurt_powdered_ice_cream_mix,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,0b50a037-14d3-298f-03e4-2b5a5f12c8f8,285cf242-fc65-4694-a6d4-d9bc184ee634,aca4a1a8-bbef-496c-825f-0758a092c04a,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000082,SPRINT KEFIR · PreGel Base Mix · ST-85451,base_mix,kefir_powdered_ice_cream_mix,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,50b6be7d-3b78-3737-22a7-c908d25733d8,d90506fe-ed21-4600-9186-263460974694,5548d693-96f7-4f88-b939-ff6f6969d8dc,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
PI-ING-000083,SPRINT SALTED CARAMEL INDUSTRIAL · PreGel Base Mix · ST-75991,base_mix,ice_cream_base_mix,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,TRUE,TRUE,ae701c1b-345a-c12d-f132-f03809456924,39d74b72-6196-4ab1-a0d8-cc6de36a9029,02f4acf0-2be7-49ce-bc4d-f9fd5a791071,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN,Technical PI allowed; add exact process evidence before automatic Process/Production guidance
