ingredient_id,name,category,subcategory,family,subfamily,form,role,profiles,capability,calibration_level,policy,blocked_reason,provenance,confidence
PI-ING-000102,DARK CHOCOLATE 70.5% · Callebaut Couverture · Dry,chocolate,dark_chocolate_couverture,chocolate_cocoa,,dark_chocolate,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000103,DARK CHOCOLATE 75% · Pi-NUTS Chocolate · Dry,chocolate,dark_chocolate,chocolate_cocoa,,dark_chocolate,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000104,DARK CHOCOLATE · Barbara Luijckx Couverture · Dry,chocolate,dark_chocolate_couverture,chocolate_cocoa,,dark_chocolate,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000105,DARK CHOCOLATE 01B · Callebaut Couverture · Dry,chocolate,dark_chocolate_couverture,chocolate_cocoa,,dark_chocolate,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000106,DARK CHOCOLATE E4 U71 · Callebaut Couverture · Dry,chocolate,dark_chocolate_couverture,chocolate_cocoa,,dark_chocolate,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000107,DARK CHOCOLATE E4 U71 · Callebaut Couverture · Dry,chocolate,dark_chocolate_couverture,chocolate_cocoa,,dark_chocolate,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000108,DARK CHOCOLATE 01B · Callebaut Couverture · Dry,chocolate,dark_chocolate_couverture,chocolate_cocoa,,dark_chocolate,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000109,DARK CHOCOLATE MABEL COCOA 56% · ICAM Couverture · Dry · 080008416,chocolate,dark_chocolate_couverture,chocolate_cocoa,,dark_chocolate,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000110,DARK CHOCOLATE Q11 86A · Sicao Couverture · Dry,chocolate,dark_chocolate_couverture,chocolate_cocoa,,dark_chocolate,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000111,DARK CHOCOLATE VANINI 72% · ICAM Couverture · Dry · 080008425,chocolate,dark_chocolate_couverture,chocolate_cocoa,,dark_chocolate,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000112,DARK CHOCOLATE NV · Schokinag Couverture · Dry,chocolate,dark_chocolate_couverture,chocolate_cocoa,,dark_chocolate,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000113,DARK CHOCOLATE VANINI KAMES · ICAM Couverture · Dry · 8310,chocolate,dark_chocolate_couverture,chocolate_cocoa,,dark_chocolate,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000114,DESSERT CHOCOLATE 72% · Barima Couverture · Dry,chocolate,dark_chocolate_couverture,chocolate_cocoa,,dark_chocolate,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000115,FONDENTE · Irca Chocolate · Dry · 01011137,chocolate,dark_chocolate,chocolate_cocoa,,dark_chocolate,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000116,WAFERNUT CLAIR · Irca Cocoa Powder · 01011074,chocolate,cocoa_powder,chocolate_cocoa,,cocoa_powder,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000117,WAFERNUT NOIR · Irca Cocoa Powder · 01011069,chocolate,cocoa_powder,chocolate_cocoa,,cocoa_powder,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000118,MILK CHOCOLATE 33% · Pi-NUTS Chocolate · Dry,chocolate,milk_chocolate,chocolate_cocoa,,milk_chocolate,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000119,MILK CHOCOLATE 33.6% · Callebaut Couverture · Dry,chocolate,milk_chocolate_couverture,chocolate_cocoa,,milk_chocolate,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000120,MILK CHOCOLATE E4 U71 · Callebaut Couverture · Dry,chocolate,milk_chocolate_couverture,chocolate_cocoa,,milk_chocolate,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000121,MILK CHOCOLATE 86A · Sicao Couverture · Dry · T92941,chocolate,milk_chocolate_couverture,chocolate_cocoa,,milk_chocolate,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000122,MILK CHOCOLATE COCOA 32% · ICAM Couverture · Dry · 080008443,chocolate,milk_chocolate_couverture,chocolate_cocoa,,milk_chocolate,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000123,MILK CHOCOLATE · Sicao Couverture · Dry · T92941,chocolate,milk_chocolate_couverture,chocolate_cocoa,,milk_chocolate,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000124,NUTELLA · Ferrero Cocoa Powder,chocolate,cocoa_powder,chocolate_cocoa,,cocoa_powder,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000125,NUTGEL BLACK · Stella Cocoa Powder · 8778,chocolate,cocoa_powder,chocolate_cocoa,,cocoa_powder,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000126,NUTGEL CAFFE · Stella Chocolate · Dry · 8785,chocolate,white_chocolate,chocolate_cocoa,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000127,NUTGEL LEMON · Stella Chocolate · Dry · 8462,chocolate,white_chocolate,chocolate_cocoa,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000128,NUTGEL MUCHO · Stella Paste · Dry · 8782,chocolate,hazelnut_paste,chocolate_cocoa,,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000129,NUTLY CR · CFC Chocolate · Dry,chocolate,cocoa_butter,chocolate_cocoa,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000130,NUTTY BLACK · Fabbri Cocoa Powder · 0025698,chocolate,cocoa_powder,chocolate_cocoa,,cocoa_powder,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000131,NUTTY CEREALS · Fabbri Cocoa Powder · 0010568,chocolate,cocoa_powder,chocolate_cocoa,,cocoa_powder,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000132,NUTTY · Fabbri Cocoa Powder · 0004467,chocolate,cocoa_powder,chocolate_cocoa,,cocoa_powder,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000133,NUTTY NERO · Fabbri Cocoa Powder · 0010567,chocolate,cocoa_powder,chocolate_cocoa,,cocoa_powder,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000134,NUTTY WOW HAZELNUT COCOA · Fabbri Cocoa Powder,chocolate,cocoa_powder,chocolate_cocoa,,cocoa_powder,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000135,MILK CHOCOLATE · Barry Callebaut Couverture · Dry · BIO · T25BIOZL,chocolate,milk_chocolate_couverture,chocolate_cocoa,,milk_chocolate,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000136,CIOCCOCREAM · Albert Chocolate · Dry,chocolate,chocolate_component,chocolate_cocoa,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000137,PEANUTS · Fabbri Cocoa Powder · 0004432,chocolate,cocoa_powder,chocolate_cocoa,,cocoa_powder,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000138,CIOCCOLATO · Giuso Chocolate · Dry · 00613014,chocolate,chocolate_component,chocolate_cocoa,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000139,CIOCCOLATO · Giuso Chocolate · Dry · 00613014A,chocolate,chocolate_component,chocolate_cocoa,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000140,NERO FONDENTE · Comprital Chocolate · Dry · PC717,chocolate,dark_chocolate,chocolate_cocoa,,dark_chocolate,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000141,WHITE CHOCOLATE RENO BIANCO · Irca Couverture · Dry,chocolate,white_chocolate_couverture,chocolate_cocoa,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000142,WHITE CHOCOLATE 30% · Pi-NUTS Chocolate · Dry,chocolate,white_chocolate,chocolate_cocoa,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000143,WHITE CHOCOLATE EDELWEISS · ICAM Couverture · Dry · 080008462,chocolate,white_chocolate_couverture,chocolate_cocoa,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000144,WHITE CHOCOLATE VANINI AURUM · ICAM Couverture · Dry · 080008522,chocolate,white_chocolate_couverture,chocolate_cocoa,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000145,COCONUT · Fugar Coconut · Dry · 40920,coconut,compound,coconut,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000146,COCONUT FLAKES · Coconut · Dry,coconut,coconut_flakes,coconut,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000147,COCONUT MEAT DESICCATED · Coconut · Dry,coconut,coconut_flakes,coconut,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000148,COCONUT MILK 22% · Coconut · Dry,coconut,coconut_milk,coconut,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000149,COCONUT MILK · Coconut · Dry,coconut,coconut_milk,coconut,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000150,COCONUT · Sempre Paste · Dry,coconut,coconut_paste,coconut,,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000151,COCONUT · Pi-NUTS Paste · Dry · 100%,coconut,coconut_paste,coconut,,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000152,COCONUT · Paste · Dry · 100%,coconut,coconut_paste,coconut,,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000153,COCONUT · Dry,coconut,coconut_powder,coconut,,powder,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000154,COCONUT · Dry,coconut,compound,coconut,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000155,COCONUT · Fabbri Coconut · Dry · 0004259,coconut,coconut_milk,coconut,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000156,FROZ COCONUT PUR S10 · Ravifruit Paste · Dry · S10 / 20374300,coconut,coconut_paste,coconut,,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000157,NUTTY WHITE CEREALS · Fabbri Coconut · Dry · 0010565,coconut,compound,coconut,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000158,OIL COCONUT · Coconut · Dry,coconut,coconut_oil,coconut,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000159,CHESTNUT · Gotta Paste · Dry · 6049,coconut,chestnut_paste,coconut,,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000160,COCONUT · MEC3 Coconut · Dry · 14020,coconut,coconut_flakes,coconut,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000161,COCONUT · Dawn Paste · Dry,coconut,coconut_paste,coconut,,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000162,COCONUT · PreGel Coconut · Dry · ST-50402,coconut,compound,coconut,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000163,REFINED COCONUT OIL · Elstar Fats Coconut · Dry,coconut,coconut_oil,coconut,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000164,COCONUT AJOOAJ · Master Martini Coconut · Dry,coconut,coconut_oil,coconut,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000165,BLACK TEA · Tea · Dry,coffee_tea,tea,coffee,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000166,COFFEE BEAN ROASTED GROUND · Coffee · Dry,coffee_tea,coffee,coffee,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000167,COFFEE INSTANT · Coffee · Dry,coffee_tea,coffee,coffee,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000168,GRAIN COFFEE · Coffee · Dry,coffee_tea,coffee,coffee,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000169,MATCHA TEA · Tea · Dry,coffee_tea,matcha,coffee,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000170,TE MATCHA · Comprital Coffee · Dry · P485,coffee_tea,matcha,coffee,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000171,CONDENSED MILK 7.5% · Milk · Chilled,dairy,condensed_milk,,,,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000172,BLACK CHERRY · Leagel Rippling Sauce · Chilled · 330301 / 330305,dairy,cream,,,liquid,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000173,BOURBON VANILLA · Montebianco Cream · Chilled,dairy,cream,,,liquid,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000174,CROK VANILLA COOKIE · Master Martini Cream · Chilled · AX43MQ,dairy,cream,,,liquid,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000175,BURNT BUTTER · Sempre Butter · Chilled · SEMPRE328 / 110007,dairy,burnt_butter_concentrate,,,concentrate,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000176,BUTTER UNSALTED · Mlekovita Butter,dairy,unsalted_butter,,,,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000177,BUTTERMILK · Milk · Chilled,dairy,buttermilk,,,,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000178,WHITE CREAM · Master Martini Cream · Chilled · AX52CA,dairy,cream,,,liquid,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000179,CREAM 18% · Piątnica Cream · Chilled · BIO,dairy,cream,,,liquid,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000180,CREAM 30% · Mlekovita Cream · Chilled,dairy,cream,,,liquid,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000181,CREAM CHEESE · Comprital Cream · Chilled · PC770 / 21069098,dairy,cream,,,liquid,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000182,CREMVANILLE · Comprital Cream · Chilled · PC073P,dairy,cream,,,liquid,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000183,CROCKOLOSO COFFEE · Fabbri Cream · Chilled · 0004444,dairy,cream,,,liquid,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000184,AMARETTO · Fabbri Cream · Chilled · 0004306,dairy,cream,,,liquid,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000185,LELLO · Fabbri Cream · Chilled · 0004260,dairy,cream,,,liquid,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000186,MELON · Fabbri Cream · Chilled · 0004309,dairy,cream,,,liquid,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000187,BUONO · Fabbri Cream · Chilled · 0031513,dairy,cream,,,liquid,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000188,BANANA · Fabbri Cream · Chilled · 0004282,dairy,cream,,,liquid,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000189,BLUEBERRY · Fabbri Cream · Chilled · 0004292,dairy,cream,,,liquid,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
