"product_profile","serving_mode","strategy","ingredient","canonical_id","grams_per_1000g","percentage","technical_role","effective_price_per_kg","price_source","line_cost","template_source","template_version","whole_gram_status","validation_status","target_temperature_c","pod","pac","npac","ice_fraction_percent","water_percent","total_solids_percent","fat_percent","protein_percent","liquid_dairy_carrier_grams","actual_protein_percent","technical_score","cost_per_kg","cost_complete","policy_template_provenance","strategy_resolution","validated_native","provisional_bands","native_engine_misses"
"Gelato","−11°C","ECO","Milk 3.5 %","PI-ING-000236","670","67","primary_liquid","","missing","","milk_base_v1","registry@milk_base_v1","exact","engine_validated_native","-11","15.9168","23.708999999999996","37.2338923606209","50.03089139712238","67.2895","32.7105","6.273000000000001","3.7350000000000003","670","","10","","false","intentRecipeDraft.ts STARTER_TEMPLATES (locked starter template)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","−11°C","ECO","Cream 30 %","PI-ING-000180","130","13","dairy_fat","","missing","","milk_base_v1","registry@milk_base_v1","exact","engine_validated_native","-11","15.9168","23.708999999999996","37.2338923606209","50.03089139712238","67.2895","32.7105","6.273000000000001","3.7350000000000003","670","","10","","false","intentRecipeDraft.ts STARTER_TEMPLATES (locked starter template)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","−11°C","ECO","Skimmed milk powder","PI-ING-000270","35","3.5","milk_solids","","missing","","milk_base_v1","registry@milk_base_v1","exact","engine_validated_native","-11","15.9168","23.708999999999996","37.2338923606209","50.03089139712238","67.2895","32.7105","6.273000000000001","3.7350000000000003","670","","10","","false","intentRecipeDraft.ts STARTER_TEMPLATES (locked starter template)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","−11°C","ECO","Sucrose","PI-ING-000514","130","13","sweetener_sucrose","","missing","","milk_base_v1","registry@milk_base_v1","exact","engine_validated_native","-11","15.9168","23.708999999999996","37.2338923606209","50.03089139712238","67.2895","32.7105","6.273000000000001","3.7350000000000003","670","","10","","false","intentRecipeDraft.ts STARTER_TEMPLATES (locked starter template)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","−11°C","ECO","Dextrose (monohydrate)","PI-ING-000494","30","3","sugar_freezing_control","","missing","","milk_base_v1","registry@milk_base_v1","exact","engine_validated_native","-11","15.9168","23.708999999999996","37.2338923606209","50.03089139712238","67.2895","32.7105","6.273000000000001","3.7350000000000003","670","","10","","false","intentRecipeDraft.ts STARTER_TEMPLATES (locked starter template)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","−11°C","ECO","Tara gum","PI-ING-000492","5","0.5","stabilizer","","missing","","milk_base_v1","registry@milk_base_v1","exact","engine_validated_native","-11","15.9168","23.708999999999996","37.2338923606209","50.03089139712238","67.2895","32.7105","6.273000000000001","3.7350000000000003","670","","10","","false","intentRecipeDraft.ts STARTER_TEMPLATES (locked starter template)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","−11°C","OPTIMAL","Milk 3.5 %","PI-ING-000236","670","67","primary_liquid","","missing","","milk_base_v1","registry@milk_base_v1","exact","engine_validated_native","-11","15.9168","23.708999999999996","37.2338923606209","50.03089139712238","67.2895","32.7105","6.273000000000001","3.7350000000000003","670","","10","","false","intentRecipeDraft.ts STARTER_TEMPLATES (locked starter template)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","−11°C","OPTIMAL","Cream 30 %","PI-ING-000180","130","13","dairy_fat","","missing","","milk_base_v1","registry@milk_base_v1","exact","engine_validated_native","-11","15.9168","23.708999999999996","37.2338923606209","50.03089139712238","67.2895","32.7105","6.273000000000001","3.7350000000000003","670","","10","","false","intentRecipeDraft.ts STARTER_TEMPLATES (locked starter template)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","−11°C","OPTIMAL","Skimmed milk powder","PI-ING-000270","35","3.5","milk_solids","","missing","","milk_base_v1","registry@milk_base_v1","exact","engine_validated_native","-11","15.9168","23.708999999999996","37.2338923606209","50.03089139712238","67.2895","32.7105","6.273000000000001","3.7350000000000003","670","","10","","false","intentRecipeDraft.ts STARTER_TEMPLATES (locked starter template)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","−11°C","OPTIMAL","Sucrose","PI-ING-000514","130","13","sweetener_sucrose","","missing","","milk_base_v1","registry@milk_base_v1","exact","engine_validated_native","-11","15.9168","23.708999999999996","37.2338923606209","50.03089139712238","67.2895","32.7105","6.273000000000001","3.7350000000000003","670","","10","","false","intentRecipeDraft.ts STARTER_TEMPLATES (locked starter template)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","−11°C","OPTIMAL","Dextrose (monohydrate)","PI-ING-000494","30","3","sugar_freezing_control","","missing","","milk_base_v1","registry@milk_base_v1","exact","engine_validated_native","-11","15.9168","23.708999999999996","37.2338923606209","50.03089139712238","67.2895","32.7105","6.273000000000001","3.7350000000000003","670","","10","","false","intentRecipeDraft.ts STARTER_TEMPLATES (locked starter template)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","−11°C","OPTIMAL","Tara gum","PI-ING-000492","5","0.5","stabilizer","","missing","","milk_base_v1","registry@milk_base_v1","exact","engine_validated_native","-11","15.9168","23.708999999999996","37.2338923606209","50.03089139712238","67.2895","32.7105","6.273000000000001","3.7350000000000003","670","","10","","false","intentRecipeDraft.ts STARTER_TEMPLATES (locked starter template)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","−12°C","ECO","Milk 3.5 %","PI-ING-000236","600","60","primary_liquid","","missing","","milk_base_g17_minus12_v1","registry@milk_base_g17_minus12_v1","exact","engine_validated_native","-12","14.936239999999998","28.145500000000002","47.48453176921157","50.32912890192324","62.14350000000001","37.8565","6.1844","3.7954999999999997","600","","10","","false","temperatureRegulator.ts G17 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","−12°C","ECO","Cream 30 %","PI-ING-000180","135","13.5","dairy_fat","","missing","","milk_base_g17_minus12_v1","registry@milk_base_g17_minus12_v1","exact","engine_validated_native","-12","14.936239999999998","28.145500000000002","47.48453176921157","50.32912890192324","62.14350000000001","37.8565","6.1844","3.7954999999999997","600","","10","","false","temperatureRegulator.ts G17 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","−12°C","ECO","Skimmed milk powder","PI-ING-000270","43","4.3","milk_solids","","missing","","milk_base_g17_minus12_v1","registry@milk_base_g17_minus12_v1","exact","engine_validated_native","-12","14.936239999999998","28.145500000000002","47.48453176921157","50.32912890192324","62.14350000000001","37.8565","6.1844","3.7954999999999997","600","","10","","false","temperatureRegulator.ts G17 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","−12°C","ECO","Sucrose","PI-ING-000514","86","8.6","sweetener_sucrose","","missing","","milk_base_g17_minus12_v1","registry@milk_base_g17_minus12_v1","exact","engine_validated_native","-12","14.936239999999998","28.145500000000002","47.48453176921157","50.32912890192324","62.14350000000001","37.8565","6.1844","3.7954999999999997","600","","10","","false","temperatureRegulator.ts G17 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","−12°C","ECO","Dextrose (monohydrate)","PI-ING-000494","80","8","sugar_freezing_control","","missing","","milk_base_g17_minus12_v1","registry@milk_base_g17_minus12_v1","exact","engine_validated_native","-12","14.936239999999998","28.145500000000002","47.48453176921157","50.32912890192324","62.14350000000001","37.8565","6.1844","3.7954999999999997","600","","10","","false","temperatureRegulator.ts G17 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","−12°C","ECO","Inulin","PI-ING-000456","54","5.4","fiber_body","","missing","","milk_base_g17_minus12_v1","registry@milk_base_g17_minus12_v1","exact","engine_validated_native","-12","14.936239999999998","28.145500000000002","47.48453176921157","50.32912890192324","62.14350000000001","37.8565","6.1844","3.7954999999999997","600","","10","","false","temperatureRegulator.ts G17 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","−12°C","ECO","Tara gum","PI-ING-000492","2","0.2","stabilizer","","missing","","milk_base_g17_minus12_v1","registry@milk_base_g17_minus12_v1","exact","engine_validated_native","-12","14.936239999999998","28.145500000000002","47.48453176921157","50.32912890192324","62.14350000000001","37.8565","6.1844","3.7954999999999997","600","","10","","false","temperatureRegulator.ts G17 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","−12°C","OPTIMAL","Milk 3.5 %","PI-ING-000236","600","60","primary_liquid","","missing","","milk_base_g17_minus12_v1","registry@milk_base_g17_minus12_v1","exact","engine_validated_native","-12","14.936239999999998","28.145500000000002","47.48453176921157","50.32912890192324","62.14350000000001","37.8565","6.1844","3.7954999999999997","600","","10","","false","temperatureRegulator.ts G17 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","−12°C","OPTIMAL","Cream 30 %","PI-ING-000180","135","13.5","dairy_fat","","missing","","milk_base_g17_minus12_v1","registry@milk_base_g17_minus12_v1","exact","engine_validated_native","-12","14.936239999999998","28.145500000000002","47.48453176921157","50.32912890192324","62.14350000000001","37.8565","6.1844","3.7954999999999997","600","","10","","false","temperatureRegulator.ts G17 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","−12°C","OPTIMAL","Skimmed milk powder","PI-ING-000270","43","4.3","milk_solids","","missing","","milk_base_g17_minus12_v1","registry@milk_base_g17_minus12_v1","exact","engine_validated_native","-12","14.936239999999998","28.145500000000002","47.48453176921157","50.32912890192324","62.14350000000001","37.8565","6.1844","3.7954999999999997","600","","10","","false","temperatureRegulator.ts G17 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","−12°C","OPTIMAL","Sucrose","PI-ING-000514","86","8.6","sweetener_sucrose","","missing","","milk_base_g17_minus12_v1","registry@milk_base_g17_minus12_v1","exact","engine_validated_native","-12","14.936239999999998","28.145500000000002","47.48453176921157","50.32912890192324","62.14350000000001","37.8565","6.1844","3.7954999999999997","600","","10","","false","temperatureRegulator.ts G17 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","−12°C","OPTIMAL","Dextrose (monohydrate)","PI-ING-000494","80","8","sugar_freezing_control","","missing","","milk_base_g17_minus12_v1","registry@milk_base_g17_minus12_v1","exact","engine_validated_native","-12","14.936239999999998","28.145500000000002","47.48453176921157","50.32912890192324","62.14350000000001","37.8565","6.1844","3.7954999999999997","600","","10","","false","temperatureRegulator.ts G17 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","−12°C","OPTIMAL","Inulin","PI-ING-000456","54","5.4","fiber_body","","missing","","milk_base_g17_minus12_v1","registry@milk_base_g17_minus12_v1","exact","engine_validated_native","-12","14.936239999999998","28.145500000000002","47.48453176921157","50.32912890192324","62.14350000000001","37.8565","6.1844","3.7954999999999997","600","","10","","false","temperatureRegulator.ts G17 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","−12°C","OPTIMAL","Tara gum","PI-ING-000492","2","0.2","stabilizer","","missing","","milk_base_g17_minus12_v1","registry@milk_base_g17_minus12_v1","exact","engine_validated_native","-12","14.936239999999998","28.145500000000002","47.48453176921157","50.32912890192324","62.14350000000001","37.8565","6.1844","3.7954999999999997","600","","10","","false","temperatureRegulator.ts G17 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","−13°C","ECO","Milk 3.5 %","PI-ING-000236","600","60","primary_liquid","","missing","","milk_base_g18_minus13_v1","registry@milk_base_g18_minus13_v1","exact","blocked_engine_native_band_miss","-13","15.726159999999997","32.4101","54.736684353355734","49.644009149178096","61.72250000000001","38.2775","5.886","3.8424999999999994","600","","9","","false","temperatureRegulator.ts G18 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","false","false","lactose_sandiness_risk:high:9.126 [5,9]"
"Gelato","−13°C","ECO","Cream 30 %","PI-ING-000180","125","12.5","dairy_fat","","missing","","milk_base_g18_minus13_v1","registry@milk_base_g18_minus13_v1","exact","blocked_engine_native_band_miss","-13","15.726159999999997","32.4101","54.736684353355734","49.644009149178096","61.72250000000001","38.2775","5.886","3.8424999999999994","600","","9","","false","temperatureRegulator.ts G18 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","false","false","lactose_sandiness_risk:high:9.126 [5,9]"
"Gelato","−13°C","ECO","Skimmed milk powder","PI-ING-000270","45","4.5","milk_solids","","missing","","milk_base_g18_minus13_v1","registry@milk_base_g18_minus13_v1","exact","blocked_engine_native_band_miss","-13","15.726159999999997","32.4101","54.736684353355734","49.644009149178096","61.72250000000001","38.2775","5.886","3.8424999999999994","600","","9","","false","temperatureRegulator.ts G18 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","false","false","lactose_sandiness_risk:high:9.126 [5,9]"
"Gelato","−13°C","ECO","Sucrose","PI-ING-000514","72","7.2","sweetener_sucrose","","missing","","milk_base_g18_minus13_v1","registry@milk_base_g18_minus13_v1","exact","blocked_engine_native_band_miss","-13","15.726159999999997","32.4101","54.736684353355734","49.644009149178096","61.72250000000001","38.2775","5.886","3.8424999999999994","600","","9","","false","temperatureRegulator.ts G18 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","false","false","lactose_sandiness_risk:high:9.126 [5,9]"
"Gelato","−13°C","ECO","Dextrose (monohydrate)","PI-ING-000494","112","11.2","sugar_freezing_control","","missing","","milk_base_g18_minus13_v1","registry@milk_base_g18_minus13_v1","exact","blocked_engine_native_band_miss","-13","15.726159999999997","32.4101","54.736684353355734","49.644009149178096","61.72250000000001","38.2775","5.886","3.8424999999999994","600","","9","","false","temperatureRegulator.ts G18 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","false","false","lactose_sandiness_risk:high:9.126 [5,9]"
"Gelato","−13°C","ECO","Inulin","PI-ING-000456","44","4.4","fiber_body","","missing","","milk_base_g18_minus13_v1","registry@milk_base_g18_minus13_v1","exact","blocked_engine_native_band_miss","-13","15.726159999999997","32.4101","54.736684353355734","49.644009149178096","61.72250000000001","38.2775","5.886","3.8424999999999994","600","","9","","false","temperatureRegulator.ts G18 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","false","false","lactose_sandiness_risk:high:9.126 [5,9]"
"Gelato","−13°C","ECO","Tara gum","PI-ING-000492","2","0.2","stabilizer","","missing","","milk_base_g18_minus13_v1","registry@milk_base_g18_minus13_v1","exact","blocked_engine_native_band_miss","-13","15.726159999999997","32.4101","54.736684353355734","49.644009149178096","61.72250000000001","38.2775","5.886","3.8424999999999994","600","","9","","false","temperatureRegulator.ts G18 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","false","false","lactose_sandiness_risk:high:9.126 [5,9]"
"Gelato","−13°C","OPTIMAL","Milk 3.5 %","PI-ING-000236","600","60","primary_liquid","","missing","","milk_base_g18_minus13_v1","registry@milk_base_g18_minus13_v1","exact","blocked_engine_native_band_miss","-13","15.726159999999997","32.4101","54.736684353355734","49.644009149178096","61.72250000000001","38.2775","5.886","3.8424999999999994","600","","9","","false","temperatureRegulator.ts G18 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","false","false","lactose_sandiness_risk:high:9.126 [5,9]"
"Gelato","−13°C","OPTIMAL","Cream 30 %","PI-ING-000180","125","12.5","dairy_fat","","missing","","milk_base_g18_minus13_v1","registry@milk_base_g18_minus13_v1","exact","blocked_engine_native_band_miss","-13","15.726159999999997","32.4101","54.736684353355734","49.644009149178096","61.72250000000001","38.2775","5.886","3.8424999999999994","600","","9","","false","temperatureRegulator.ts G18 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","false","false","lactose_sandiness_risk:high:9.126 [5,9]"
"Gelato","−13°C","OPTIMAL","Skimmed milk powder","PI-ING-000270","45","4.5","milk_solids","","missing","","milk_base_g18_minus13_v1","registry@milk_base_g18_minus13_v1","exact","blocked_engine_native_band_miss","-13","15.726159999999997","32.4101","54.736684353355734","49.644009149178096","61.72250000000001","38.2775","5.886","3.8424999999999994","600","","9","","false","temperatureRegulator.ts G18 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","false","false","lactose_sandiness_risk:high:9.126 [5,9]"
"Gelato","−13°C","OPTIMAL","Sucrose","PI-ING-000514","72","7.2","sweetener_sucrose","","missing","","milk_base_g18_minus13_v1","registry@milk_base_g18_minus13_v1","exact","blocked_engine_native_band_miss","-13","15.726159999999997","32.4101","54.736684353355734","49.644009149178096","61.72250000000001","38.2775","5.886","3.8424999999999994","600","","9","","false","temperatureRegulator.ts G18 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","false","false","lactose_sandiness_risk:high:9.126 [5,9]"
"Gelato","−13°C","OPTIMAL","Dextrose (monohydrate)","PI-ING-000494","112","11.2","sugar_freezing_control","","missing","","milk_base_g18_minus13_v1","registry@milk_base_g18_minus13_v1","exact","blocked_engine_native_band_miss","-13","15.726159999999997","32.4101","54.736684353355734","49.644009149178096","61.72250000000001","38.2775","5.886","3.8424999999999994","600","","9","","false","temperatureRegulator.ts G18 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","false","false","lactose_sandiness_risk:high:9.126 [5,9]"
"Gelato","−13°C","OPTIMAL","Inulin","PI-ING-000456","44","4.4","fiber_body","","missing","","milk_base_g18_minus13_v1","registry@milk_base_g18_minus13_v1","exact","blocked_engine_native_band_miss","-13","15.726159999999997","32.4101","54.736684353355734","49.644009149178096","61.72250000000001","38.2775","5.886","3.8424999999999994","600","","9","","false","temperatureRegulator.ts G18 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","false","false","lactose_sandiness_risk:high:9.126 [5,9]"
"Gelato","−13°C","OPTIMAL","Tara gum","PI-ING-000492","2","0.2","stabilizer","","missing","","milk_base_g18_minus13_v1","registry@milk_base_g18_minus13_v1","exact","blocked_engine_native_band_miss","-13","15.726159999999997","32.4101","54.736684353355734","49.644009149178096","61.72250000000001","38.2775","5.886","3.8424999999999994","600","","9","","false","temperatureRegulator.ts G18 (owner-authorized 2026-07-18)","eco_equals_optimal_no_validated_alternative","false","false","lactose_sandiness_risk:high:9.126 [5,9]"
"Gelato","Świeże","ECO","Milk 3.5 %","PI-ING-000236","670","67","primary_liquid","","missing","","milk_base_v1","registry@milk_base_v1","exact","engine_validated_native","-11","15.9168","23.708999999999996","37.2338923606209","50.03089139712238","67.2895","32.7105","6.273000000000001","3.7350000000000003","670","","10","","false","intentRecipeDraft.ts STARTER_TEMPLATES (locked starter template)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","Świeże","ECO","Cream 30 %","PI-ING-000180","130","13","dairy_fat","","missing","","milk_base_v1","registry@milk_base_v1","exact","engine_validated_native","-11","15.9168","23.708999999999996","37.2338923606209","50.03089139712238","67.2895","32.7105","6.273000000000001","3.7350000000000003","670","","10","","false","intentRecipeDraft.ts STARTER_TEMPLATES (locked starter template)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","Świeże","ECO","Skimmed milk powder","PI-ING-000270","35","3.5","milk_solids","","missing","","milk_base_v1","registry@milk_base_v1","exact","engine_validated_native","-11","15.9168","23.708999999999996","37.2338923606209","50.03089139712238","67.2895","32.7105","6.273000000000001","3.7350000000000003","670","","10","","false","intentRecipeDraft.ts STARTER_TEMPLATES (locked starter template)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","Świeże","ECO","Sucrose","PI-ING-000514","130","13","sweetener_sucrose","","missing","","milk_base_v1","registry@milk_base_v1","exact","engine_validated_native","-11","15.9168","23.708999999999996","37.2338923606209","50.03089139712238","67.2895","32.7105","6.273000000000001","3.7350000000000003","670","","10","","false","intentRecipeDraft.ts STARTER_TEMPLATES (locked starter template)","eco_equals_optimal_no_validated_alternative","true","false","none"
"Gelato","Świeże","ECO","Dextrose (monohydrate)","PI-ING-000494","30","3","sugar_freezing_control","","missing","","milk_base_v1","registry@milk_base_v1","exact","engine_validated_native","-11","15.9168","23.708999999999996","37.2338923606209","50.03089139712238","67.2895","32.7105","6.273000000000001","3.7350000000000003","670","","10","","false","intentRecipeDraft.ts STARTER_TEMPLATES (locked starter template)","eco_equals_optimal_no_validated_alternative","true","false","none"
